lemma,count
προσμαρτυρός,1
κτήσημενος,1
κατορθώμα,1
εἱρμός,1
διαφύλαττος,1
πρόσλάβος,1
νοήσης,1
παραλαμβάνης,1
ἅρμος,1
συναυξής,1
ἀγρός,1
ἐνυπάρχος,1
ἔρνος,1
γεωργικός,1
συνανέβλαστος,1
καρποτοκεύς,1
κατάκλησις,1
συμμαχία,1
ἐμφύλιον,1
συγκεχυμένος,1
ποῖος,1
ἐγγίζος,1
ἐπικαλέσωμος,1
6.7),1
βοήθεια,1
εὐτρεπή,1
ἐφεδρεύον,1
ἐγγυτέρω,1
πρόσερις,1
ὠφελείσθης,1
λίαν,1
ὑπερβάλλοντος,1
πρόσοδος,1
συνεγγίζων,1
σταθερός,1
καταπλήκης,1
ὑπομένω,1
ὅρος,1
λεώ,1
Γά,1
κοσμοπολίτης,1
ἀναπέλληστας,1
ἐλάττων,1
πεφύρμενος,1
συγκέχω,1
πολυπληθής,1
προαιρέω,1
ἐξελέξατος,1
ὀλιγοστός,1
ὑμός,1
βουληθεία,1
διανεῖμαι,1
εὔρος,1
ταίξ,1
ἀκοσμός,1
λῦπος,1
ἀδελφή,1
ταξιαρχός,1
διακεκοσμήμενος,1
ἀφηγύεις,1
προτέτιμοι,1
παράγγελλος,1
συναίνεσα,1
„μετὰ,1
συντάσσεσθα,1
ζημίος,1
ἀνθίστασθα,1
πολεμέω,1
ἀκατάπληκτος,1
„ἐὰν“,1
„ἐξέλθῃς,1
ἵππος,1
σκιρτητικός,1
